,True_label,Pseudo_label,Domain label
3215,15,15,1
3216,15,15,1
3217,15,7,1
3218,15,15,1
3219,15,7,1
3220,15,15,1
3221,15,15,1
3222,15,15,1
3223,15,7,1
3224,15,27,1
3225,15,29,1
3226,15,7,1
3227,15,15,1
3228,16,16,1
3229,16,16,1
3230,16,16,1
3231,16,16,1
3232,16,16,1
3233,16,26,1
3234,16,16,1
3235,16,16,1
3236,16,16,1
3237,16,16,1
3238,16,16,1
3239,16,16,1
3240,16,16,1
3241,16,16,1
3242,16,16,1
3243,16,16,1
3244,16,16,1
3245,16,16,1
3246,16,16,1
3247,16,16,1
3248,16,16,1
3249,16,29,1
3250,16,16,1
3251,16,16,1
3252,16,16,1
3253,16,16,1
3254,16,16,1
3255,16,16,1
3256,16,16,1
3257,16,16,1
3258,17,17,1
3259,17,17,1
3260,17,30,1
3261,17,17,1
3262,17,17,1
3263,17,17,1
3264,17,17,1
3265,17,17,1
3266,17,17,1
3267,17,17,1
3268,17,17,1
3269,17,17,1
3270,17,17,1
3271,17,17,1
3272,17,17,1
3273,17,17,1
3274,17,17,1
3275,17,17,1
3276,17,17,1
3277,17,17,1
3278,17,17,1
3279,17,17,1
3280,17,17,1
3281,17,17,1
3282,17,17,1
3283,17,17,1
3284,17,17,1
3285,18,18,1
3286,18,18,1
3287,18,18,1
3288,18,18,1
3289,18,18,1
3290,18,13,1
3291,18,18,1
3292,18,13,1
3293,18,18,1
3294,18,13,1
3295,18,13,1
3296,18,18,1
3297,18,13,1
3298,18,18,1
3299,18,13,1
3300,18,18,1
3301,18,18,1
3302,18,18,1
3303,18,18,1
3304,18,18,1
3305,18,18,1
3306,18,18,1
3307,18,18,1
3308,18,18,1
3309,18,18,1
3310,18,18,1
3311,18,18,1
3312,18,18,1
3313,19,19,1
3314,19,19,1
3315,19,19,1
3316,19,19,1
3317,19,19,1
3318,19,19,1
3319,19,19,1
3320,19,19,1
3321,19,19,1
3322,19,19,1
3323,19,19,1
3324,19,19,1
3325,19,19,1
3326,19,19,1
3327,19,19,1
3328,19,19,1
3329,19,19,1
3330,19,19,1
3331,19,19,1
3332,19,19,1
3333,19,19,1
3334,19,19,1
3335,19,19,1
3336,19,19,1
3337,19,19,1
3338,19,19,1
3339,19,19,1
3340,19,19,1
3341,19,19,1
3342,19,19,1
3343,19,19,1
3344,19,19,1
3345,20,20,1
3346,20,20,1
3347,20,20,1
3348,20,23,1
3349,20,20,1
3350,20,20,1
3351,20,20,1
3352,20,20,1
3353,20,20,1
3354,20,20,1
3355,20,20,1
3356,20,20,1
3357,20,20,1
3358,20,20,1
3359,20,20,1
3360,20,20,1
3361,21,21,1
3362,21,21,1
3363,21,21,1
3364,21,21,1
3365,21,21,1
3366,21,21,1
3367,21,21,1
3368,21,21,1
3369,21,21,1
3370,21,21,1
3371,21,21,1
3372,21,21,1
3373,21,21,1
3374,21,21,1
3375,21,21,1
3376,21,21,1
3377,21,21,1
3378,21,9,1
3379,21,21,1
3380,21,21,1
3381,22,22,1
3382,22,8,1
3383,22,12,1
3384,22,18,1
3385,22,18,1
3386,22,22,1
3387,22,22,1
3388,22,22,1
3389,22,22,1
3390,22,22,1
3391,22,22,1
3392,22,22,1
3393,22,22,1
3394,22,22,1
3395,22,22,1
3396,22,22,1
3397,22,22,1
3398,22,22,1
3399,22,22,1
3400,22,22,1
3401,22,22,1
3402,22,21,1
3403,22,21,1
3404,22,23,1
3405,22,28,1
3406,22,22,1
3407,22,28,1
3408,22,23,1
3409,22,22,1
3410,22,23,1
3411,23,23,1
3412,23,23,1
3413,23,23,1
3414,23,23,1
3415,23,30,1
3416,23,28,1
3417,23,28,1
3418,23,23,1
3419,23,23,1
3420,23,28,1
3421,23,23,1
3422,23,23,1
3423,23,23,1
3424,23,23,1
3425,23,23,1
3426,23,23,1
3427,23,23,1
3428,23,23,1
3429,23,23,1
3430,23,23,1
3431,23,23,1
3432,23,23,1
3433,23,23,1
3434,23,23,1
3435,23,23,1
3436,23,23,1
3437,23,23,1
3438,24,24,1
3439,24,24,1
3440,24,24,1
3441,24,24,1
3442,24,24,1
3443,24,24,1
3444,24,18,1
3445,24,24,1
3446,24,24,1
3447,24,13,1
3448,24,13,1
3449,24,24,1
3450,24,24,1
3451,24,24,1
3452,24,24,1
3453,24,30,1
3454,24,24,1
3455,24,30,1
3456,24,30,1
3457,24,13,1
3458,24,13,1
3459,24,24,1
3460,24,24,1
3461,24,24,1
3462,24,24,1
3463,24,24,1
3464,24,24,1
3465,24,30,1
3466,24,24,1
3467,24,24,1
3468,24,24,1
3469,24,24,1
3470,24,18,1
3471,24,18,1
3472,24,18,1
3473,24,18,1
3474,24,0,1
3475,24,0,1
3476,24,0,1
3477,24,24,1
3478,25,25,1
3479,25,25,1
3480,25,25,1
3481,25,25,1
3482,25,19,1
3483,25,19,1
3484,25,19,1
3485,25,19,1
3486,25,25,1
3487,25,19,1
3488,25,25,1
3489,26,26,1
3490,26,26,1
3491,26,26,1
3492,26,26,1
3493,26,26,1
3494,26,26,1
3495,26,26,1
3496,26,26,1
3497,26,26,1
3498,26,26,1
3499,26,26,1
3500,26,26,1
3501,26,26,1
3502,26,26,1
3503,26,26,1
3504,26,26,1
3505,26,26,1
3506,26,26,1
3507,26,26,1
3508,26,26,1
3509,26,26,1
3510,26,26,1
3511,26,26,1
3512,26,26,1
3513,26,26,1
3514,27,27,1
3515,27,27,1
3516,27,27,1
3517,27,27,1
3518,27,27,1
3519,27,22,1
3520,27,27,1
3521,27,29,1
3522,27,7,1
3523,27,27,1
3524,27,27,1
3525,27,27,1
3526,27,27,1
3527,27,27,1
3528,27,27,1
3529,27,30,1
3530,27,27,1
3531,27,28,1
3532,27,30,1
3533,27,28,1
3534,27,27,1
3535,27,7,1
3536,27,30,1
3537,27,27,1
3538,27,27,1
3539,27,27,1
3540,27,27,1
3541,27,30,1
3542,27,27,1
3543,27,27,1
3544,28,24,1
3545,28,28,1
3546,28,13,1
3547,28,28,1
3548,28,28,1
3549,28,23,1
3550,28,28,1
3551,28,28,1
3552,28,28,1
3553,28,28,1
3554,28,28,1
3555,28,28,1
3556,28,28,1
3557,28,23,1
3558,28,29,1
3559,28,28,1
3560,28,28,1
3561,28,28,1
3562,28,28,1
3563,28,28,1
3564,28,28,1
3565,28,28,1
3566,28,23,1
3567,28,28,1
3568,29,29,1
3569,29,29,1
3570,29,29,1
3571,29,23,1
3572,29,23,1
3573,29,29,1
3574,29,29,1
3575,29,29,1
3576,29,29,1
3577,29,29,1
3578,29,29,1
3579,29,29,1
3580,29,29,1
3581,29,29,1
3582,29,29,1
3583,29,29,1
3584,29,29,1
3585,29,29,1
3586,29,16,1
3587,29,29,1
3588,29,23,1
3589,29,29,1
3590,29,29,1
3591,30,13,1
3592,30,7,1
3593,30,29,1
3594,30,7,1
3595,30,30,1
3596,30,30,1
3597,30,30,1
3598,30,30,1
3599,30,0,1
3600,30,30,1
3601,30,30,1
3602,30,30,1
3603,30,30,1
3604,30,30,1
3605,30,30,1
3606,30,30,1
3607,30,30,1
3608,30,30,1
3609,30,30,1
3610,30,30,1
3611,30,30,1
